"spe_ID";"spe_type";"spe_desc";"spe_subj";"spe_date";"per_ID";"person";"per_sec_ID";"person_sec";"loc_ID";"loc";"sit_ID";"site";"gat_ID";"gat";"org_spon_ID";"sponsor";"org_ID";"org_to";"public";"press";"radio";"tv";"video";"text";"source_list"
30;"speech";"Race Unity";"";"1879-05-06";32;"Ferdinand L. Barnett";0;"";18;"Nashville, TN";0;"";14;"A national conference of colored men";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
31;"speech";"The Picketing Campaign Nears Victory";"";"1917-12-07";33;"Mabel Vernon";0;"";13;"Washington, D.C.";3;"Cameron House";15;"Advisory Council Conference";0;"";13;"National Woman's Party";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/mabel-vernon"
32;"speech";"It Not Now When!";"";"1964-05-06";34;"Wyatt Tee Walker";0;"";19;"Atlanta, GA";4;"Hungry Club Open Forum";16;"Alpha Phi Alpha's Education for Citizenship W";14;"Alpha Phi Alpha";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
33;"speech";"An Address to the Humane and Benevolent Inhab";"";"1818-12-10";35;"James Forten & Russell Perrott";0;"";16;"Philadelphia, PA";0;"";17;"American Convention for Promoting the Aboliti";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
34;"speech";"The People of Hayti and a Plan of Emigration";"Emigration, Haiti";"1818-12-11";36;"Prince Saunders";0;"";16;"Philadelphia, PA";0;"";18;"American Convention for Promoting the Aboliti";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
35;"speech";"The ""Movement"""" Now""";"";"1967-02-25";37;"James Farmer";0;"";20;"Lincoln University, PA";5;"Lincoln University";19;"American Studies Conference";15;"Lincoln University";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
36;"speech";"Negroes Speak of War";"World War I";"1934-07-00";38;"Langston Hughes";0;"";21;"Paris, France";0;"";20;"An international conference of writers and ar";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
37;"speech";"Liberia: Its Struggles and Its Promises";"Liberia";"1846-01-07";39;"Hilary Teague";0;"";22;"Monrovia, Liberia";0;"";21;"Anniverary of the Founding of the Republic of";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
38;"speech";"How Shall We Get Our Rights?";"";"1887-12-04";40;"M. Edward Bryant";0;"";23;"Selma, AL";0;"";22;"Anniversary of 13th Amendment";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
39;"speech";"Speech to the Anniversary of the American Ant";"";"1860-05-00";41;"Elizabeth Cady Stanton";0;"";2;"New York City, NY";0;"";23;"Anniversary of the American Anti-Slavery Soci";0;"";16;"American Anti-Slavery Society";0;0;0;0;"";"";"https://books.google.com/books?id=ovDtAAAAMAA"
40;"speech";"Consciousness Is Power";"";"1995-11-03";42;"Yuri Kochiyama";0;"";24;"Providence, RI";6;"Brown University";24;"Annual Asian American Convocation";0;"";17;"Brown University";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
41;"speech";"Democracy Depends on You";"";"1956-09-23";43;"Sarah Patton Boyle";0;"";25;"Ashland, VA";0;"";25;"Annual Award Presentation";0;"";18;"Virginia Voters League";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
42;"speech";"Keynote Address";"";"1966-07-05";25;"Roy Wilkins";0;"";26;"Los Angeles, CA";0;"";26;"Annual Conference";0;"";19;"NAACP";0;0;0;0;"";"";"https://books.google.com/books/about/The_Rhet"
43;"speech";"A Shining and Powerful Dream";"";"1997-07-13";44;"Kweisi Mfume";0;"";17;"Pittsburgh, PA";0;"";27;"Annual Conference";0;"";19;"NAACP";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
44;"speech";"Annual Report to the National CORE Convention";"";"1965-07-01";45;"James L. Farmer";0;"";27;"Durham, NC";0;"";28;"Annual Convention";0;"";20;"CORE";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
45;"speech";"The Cause of Civil Rights";"";"1967-07-00";46;"Edward W. Brooke";0;"";28;"Boston, MA";0;"";29;"Annual Convention";0;"";9;"National Association for the Advancement of C";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
46;"speech";"Where Do We Go From Here?, Delivered at the 1";"";"1967-08-16";47;"Martin Luther King, Jr.";0;"";19;"Atlanta, GA";0;"";30;"Annual Convention";0;"";21;"Southern Christian Leadership Conference";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
47;"speech";"The Nixon Administration's Anti-Negro Policy";"Richard Nixon";"1970-06-19";48;"Stephen G. Spottswood";0;"";2;"New York City, NY";0;"";31;"Annual Convention";0;"";9;"National Association For The Advancement of C";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
48;"speech";"Address to Annual Convention of SCLC";"";"1962-09-27";49;"Anne Braden";0;"";29;"Birmingham, AL";0;"";32;"Annual Convention of SCLC";0;"";21;"Southern Christian Leadership Conference";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
49;"speech";"The Crisis of the Negro and the Constitution";"";"1937-00-00";50;"Asa Philip Randolph";0;"";16;"Philadelphia, PA";0;"";33;"Annual Meetign of the National Negro Congress";0;"";22;"National Negro Congress";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
50;"speech";"The Good Time Is At Hand";"Civil War";"1863-05-12";51;"Robert Purvis";0;"";2;"New York City, NY";0;"";34;"Annual Meeting of the American Anti-Slavery S";0;"";16;"American Anti-Slavery Society";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
51;"speech";"The Philosophy of the Student Nonviolent Move";"";"1961-11-16";47;"Martin Luther King, Jr.";0;"";1;"unknown";0;"";35;"Annual Meeting of the Fellowship of the Conce";0;"";23;"Fellowship of the Concerned";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
52;"speech";"The Fugitive Slave Bill";"";"1850-03-25";52;"Samuel Ringgold Ward";0;"";28;"Boston, MA";7;"Fanueil Hall";36;"Anti-Webster Meeting";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
53;"speech";"We Need To Be United";"Martin Luther King, Jr.";"1969-04-22";53;"Mrs. Martin Luther King, Jr.";0;"";30;"Atlantic City, NJ";0;"";37;"Automobile Workers' Constitutional Convention";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
54;"speech";"Toussaint L'Ouverture and the Haytian Revolut";"Haiti";"1841-02-26";54;"James McCune Smith";0;"";2;"New York City, NY";8;"Stuyvesant Institute";38;"Benefit for the Colored Orphan Asylum";24;"Stuyvesant Institute";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
55;"speech";"Black Hat Conference Security Briefing";"";"2013-07-31";55;"Keith Alexander";0;"";12;"Las Vegas, NV";0;"";39;"Black Hat Conference";0;"";8;"Black Hat Briefings";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/keit"
56;"speech";"Bundestag Federal Convention Address (German)";"";"0000-00-00";56;"Joachim Gauck";0;"";31;"Berlin, Germany";0;"";40;"Bundestag Federal Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/joac"
57;"debate";"The American Dream Is At The Expense of the A";"";"1965-02-00";57;"James Baldwin";0;"";32;"Cambridge, England";9;"Cambridge University";41;"Cambridge Union Society";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
58;"debate";"The American Dream Is At The Expense of the A";"";"1965-02-00";58;"William F. Buckley";0;"";32;"Cambridge, England";9;"Cambridge University";41;"Cambridge Union Society";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
59;"speech";"The Future of the Negro Church";"";"1913-09-00";59;"John C. Dancy";0;"";16;"Philadelphia, PA";0;"";42;"Celebration of the Emancipation Proclamation";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
60;"speech";"Abraham Lincoln";"Abraham Lincoln";"1909-02-12";60;"James L. Curtis";0;"";1;"unknown";0;"";43;"Centenary of Abraham Lincoln's Birth";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
61;"speech";"Abraham Lincoln and Fifty Years of Freedom";"Abraham Lincoln";"1909-02-12";61;"Alexander Walters";0;"";2;"New York City, NY";10;"Carnegie Hall";43;"Centenary of Abraham Lincoln's Birth";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
62;"speech";"The Life of Social Science as Exemplified in ";"David Livingstone";"1913-03-07";62;"Alice Moore Dunbar";0;"";20;"Lincoln University, PA";5;"Lincoln University";44;"Centenary of the birth of David Livingstone";0;"";15;"Lincoln University";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
63;"speech";"The Great Problem To Be Solved";"";"1875-04-14";26;"Frances Watkins Harper";0;"";16;"Philadelphia, PA";0;"";45;"Centennial Anniversary of the Pennsylvania So";0;"";25;"Pennsylvania Society for Promoting the Abolit";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
64;"speech";"An Address delivered at the Centennial Annive";"";"1875-04-14";63;"John Mercer Langston";0;"";16;"Philadelphia, PA";0;"";45;"Centennial Anniversary of the Pennsylvania So";0;"";25;"Pennsylvania Society for Promoting the Abolit";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
65;"speech";"Remarks At The Central Florida Fair";"";"1972-02-21";64;"Reubin O'Donovan Askew";0;"";33;"Orlando, FL";0;"";46;"Central Florida Fair";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
66;"speech";"William Lloyd Garrison: A Centennial Oration";"William Lloyd Garrison";"1905-12-11";65;"Reverdy C. Ransom";0;"";28;"Boston, MA";11;"Faneuil Hall";47;"Citizen's Celebration of the 100th Anniversar";0;"";26;"Boston Suffrage League";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
67;"speech";"The Condition and Prospects of Haiti";"";"1826-09-06";66;"John Browne Russwurm";0;"";34;"Brunswich, ME";12;"Bowdoin College";48;"Commencement";0;"";27;"Bowdoin College";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
68;"speech";"Some Elements Necessary to Race Development";"";"1912-05-00";67;"Robert Russa Moton";0;"";35;"Tuskegee, AL";13;"Tuskegee University";49;"Commencement";0;"";28;"Tuskegee University";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
69;"speech";"A Few Remarks on Making a Life";"";"1913-05-29";68;"Robert E. Jones";0;"";35;"Tuskegee, AL";14;"Tuskegee Institute";50;"Commencement";0;"";29;"Tuskegee Institute";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
70;"speech";"The Faith of the American Negro";"";"1922-06-22";69;"Mordecai Wyatt Johnson";0;"";36;"Cambridge, MA";15;"Harvard University";51;"Commencement";0;"";30;"Harvard University";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
71;"speech";"Whence and Whither";"";"1923-05-30";70;"R.A. Carter";0;"";37;"Augusta, GA";16;"Paine College";52;"Commencement";0;"";31;"Paine College";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
72;"speech";"Challenge to the Citizens";"";"1960-08-26";71;"Florence E. Allen";0;"";38;"Salt Lake City, UT";17;"University of Utah";53;"Commencement";0;"";32;"University of Utah";0;0;0;0;"";"";"http://www.worldcat.org/title/representative-"
73;"speech";"The Bold Go Toward Their Time";"";"1961-02-04";72;"William C. Lang";0;"";39;"Iowa City, IA";18;"State University of Iowa";54;"Commencement";0;"";33;"State University of Iowa";0;0;0;0;"";"";"http://www.worldcat.org/title/representative-"
74;"speech";"""Can There Any Good Thing Come Out Of Nazaret";"";"1966-05-29";73;"Adam Clayton Powell, Jr.";0;"";13;"Washington, D.C.";19;"Howard University";55;"Commencement";0;"";34;"Howard University";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
75;"speech";"Rejecting Racial Hatred";"";"1994-05-14";74;"Colin Powell";0;"";13;"Washington, D.C.";19;"Howard University";56;"Commencement";0;"";34;"Howard University";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
76;"speech";"Aspire to Decency; Practice Civility";"";"1998-06-14";75;"Ted Koppel";0;"";40;"Stanford, CA";20;"Stanford University";57;"Commencement";0;"";35;"Stanford University";0;0;0;0;"";"";"http://news.stanford.edu/news/1998/june17/kop"
77;"speech";"518-455-4767";"";"2013-06-23";76;"Amber Kudia";0;"";41;"North Tonawanda, NY";21;"North Tonawanda High School";58;"Commencement";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
78;"speech";"The Negro Artist Looks Ahead";"Art, Labor";"1851-12-00";77;"Paul Robeson";0;"";2;"New York City, NY";0;"";59;"Conference for Equal Rights for Negroes in th";0;"";36;"New York Council of the Arts, Sciences and Pr";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
79;"speech";"Forming the Woman's Party";"";"1916-04-09";78;"Alice Paul";0;"";13;"Washington, D.C.";3;"Cameron House";60;"conference of national officers, state office";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/Outspoke"
80;"speech";"A Plan for Prosperity";"";"1960-06-02";79;"David J. McDonald";0;"";36;"Cambridge, MA";15;"Harvard University";61;"Conference on Automation";0;"";37;"Harvard School of Business Administration";0;0;0;0;"";"";"http://www.worldcat.org/title/representative-"
81;"speech";"Justice Should Recognize No Color";"Reconstuction";"1868-01-00";80;"William H. Gray";0;"";42;"unknown, AR";0;"";62;"Constitutional Convention of Arkansas";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
82;"speech";"Break Up The Plantation System";"Reconstruction";"1868-00-00";81;"Francis L. Cardozo";0;"";43;"unknown, SC";0;"";63;"Constitutional Convention of South Carolina";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
83;"sermon";"The Theological Basis for Social Action";"";"1958-10-19";82;"J. Irwin Miller";0;"";44;"St. Louis, MO";0;"";64;"Convention of Christian Churches";0;"";38;"Disciples of Christ";0;0;0;0;"";"";"https://books.google.com/books?id=DDBSAQAAIAA"
84;"speech";"The Color Line In America";"";"1883-09-24";24;"Frederick Douglass";0;"";45;"Louisville, KY";0;"";65;"Convention of Colored Men";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
85;"speech";"Why A Negro Convention Is Necessary";"";"1834-06-00";83;"William Hamilton";0;"";2;"New York City, NY";0;"";66;"Convention of the Colored People";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
86;"speech";"Our Common Denominator - The Students";"";"1960-11-25";84;"Edward D. Eddy, Jr.";0;"";30;"Atlantic City, NJ";0;"";67;"Convention of the Middle States Association o";0;"";39;"Middle States Association of Colleges and Sec";0;0;0;0;"";"";"http://www.worldcat.org/title/representative-"
87;"speech";"The Negro as a Soldier";"";"1895-11-11";85;"Christian A. Fleetwood";0;"";19;"Atlanta, GA";0;"";68;"Cotton States and International Exposition";0;"";40;"Negro Congress";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
88;"speech";"The Negro's Debt to Lincoln";"";"1922-05-30";67;"Robert Russa Moton";0;"";13;"Washington, D.C.";22;"Lincoln Monument";69;"Dedication of the Lincoln Monument";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=I0a0CwAAQBA"
89;"speech";"Speech to the Democratic National Convention";"";"1896-07-09";86;"William Jennings Bryan";0;"";10;"Chicago, IL";0;"";70;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/will"
90;"speech";"1948 DNC Address";"";"1948-07-14";87;"Hubert H. Humphrey";0;"";16;"Philadelphia, PA";23;"Convention Hall";71;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hube"
91;"speech";"1948 Democratic National Convention Acceptanc";"";"1948-07-15";88;"Harry S. Truman";0;"";16;"Philadelphia, PA";23;"Convention Hall";72;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/harr"
92;"speech";"1952 Presidential Nomination Acceptance Speec";"";"1952-07-26";89;"Adlai Stevenson II";0;"";10;"Chicago, IL";0;"";73;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/adla"
93;"speech";"'A New America': Acceptance Address at the De";"";"1956-08-17";89;"Adlai Stevenson II";0;"";10;"Chicago, IL";0;"";74;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/adlai-e-stev"
94;"speech";"The Nomination of Adlai E. Stevenson";"";"1960-07-13";90;"Eugene J. McCarthy";0;"";26;"Los Angeles, CA";24;"Los Angeles Memorial Colliseum";75;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.worldcat.org/title/representative-"
95;"speech";"1960 DNC Acceptance Address";"";"1960-07-15";91;"John F. Kennedy";0;"";26;"Los Angeles, CA";24;"Los Angeles Memorial Colliseum";76;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jfk1"
96;"testimony";"Testimony Before the Credentials Committee, D";"";"1964-08-22";92;"Fannie Lou Hamer";0;"";30;"Atlantic City, NJ";0;"";77;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://americanradioworks.publicradio.org/fea"
97;"speech";"1964 DNC Address";"";"1964-08-27";87;"Hubert H. Humphrey";0;"";46;"Alantic City, NJ";0;"";78;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hube"
98;"speech";"1964 DNConvention Address";"";"1964-08-27";93;"Robert F. Kennedy";0;"";46;"Alantic City, NJ";0;"";78;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rfk1"
99;"speech";"Nomination of George McGovern";"";"1968-08-28";94;"Abraham Ribicoff";0;"";10;"Chicago, IL";0;"";79;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/abra"
100;"speech";"1968 DNC Tribute to Adlai Stevenson";"";"1968-08-28";95;"Paul Newman";0;"";10;"Chicago, IL";0;"";79;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/newm"
101;"speech";"1968 DNC Tribute to Adlai Stevenson";"";"1968-08-28";96;"Ralph Bellamy";0;"";10;"Chicago, IL";0;"";79;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/newm"
102;"speech";"From Expatriation to Emancipation";"";"1968-08-29";97;"Daniel Inouye";0;"";10;"Chicago, IL";0;"";80;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
103;"speech";"1976 DNConvention Keynote Address";"";"1976-07-12";98;"Barbara Jordan";0;"";2;"New York City, NY";25;"Madison Square Garden";81;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/barb"
104;"speech";"Nomination Address for Governor Jerry Brown";"";"1976-07-14";99;"Cesar E. Chavez";0;"";2;"New York City, NY";25;"Madison Square Garden";82;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/cesar-chavez"
105;"speech";"1976 DNC Address";"";"1976-07-15";100;"Jimmy Carter";0;"";2;"New York City, NY";25;"Madison Square Garden";83;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jimm"
106;"speech";"1980 DNConvention Address";"";"1980-08-12";101;"Edward (Ted) Kennedy";0;"";2;"New York City, NY";0;"";84;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedk"
107;"speech";"1984 Democratic National Convention Speech";"";"1984-07-16";102;"Mario Cuomo";0;"";4;"San Francisco, CA";26;"Moscone Center";85;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mari"
108;"speech";"1984 DNC Address";"";"1984-07-18";103;"Jesse Jackson";0;"";4;"San Francisco, CA";26;"Moscone Center";86;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jess"
109;"speech";"1984 VP Nomination Acceptance Address";"";"1984-07-19";104;"Geraldine Ferraro";0;"";4;"San Francisco, CA";26;"Moscone Center";87;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gfer"
110;"speech";"Democratic National Convention, Atlanta, Geor";"";"1988-07-19";103;"Jesse Jackson";0;"";19;"Atlanta, GA";0;"";88;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://americanradioworks.publicradio.org/fea"
111;"speech";"1988 Democratic National Convention Address";"";"1988-07-19";105;"Ann Richards";0;"";19;"Atlanta, GA";0;"";88;"Democratic National Convention";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/annr"
